Model,Scenario,Region,Variable,Unit,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Emissions|CH4|Energy,Mt CH4/yr,,20.264424231,25.531846241,31.19837294,37.14655498699999,44.298984593,47.276908457,48.298598323,58.792183823,66.212404777,30.421307019
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Emissions|CO2,Mt CO2/yr,,10660.1038559428,12461.641681493,14631.5633524368,17345.153014002,19887.4736627637,22968.48675901669,25588.3710216786,27811.4521730158,30004.0198738772,31659.3987680762
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Emissions|CO2|AFOLU,Mt CO2/yr,,-752.360736314001,-601.876282172,-813.298716105334,-523.771176602667,-438.206263187,-155.350815062667,-137.643497442,-86.85132182466681,-141.949226745333,-198.432115434667
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,11412.4645922568,13063.517963665,15444.8620685421,17868.9241906047,20325.6799259507,23123.8375740794,25726.0145191207,27898.3034948405,30145.9691006224,31857.8308835109
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,,4108.33153626866,4999.45344315267,5743.84520300433,6543.004163663,7573.75192262333,8541.50287301667,9619.18295576333,10511.02881048,11479.9209332133,12312.9700237867
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy,EJ/yr,,148.892618646,167.196636555,191.792458823,217.997271918,242.646317744,269.594907869,297.179812926,322.183031895,342.725794061,361.1233030830001
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Electricity,EJ/yr,,30.761297942,40.172326299,49.265580671,59.34021017600002,69.476370099,78.463162213,87.05784710399998,95.07036141,101.212351909,105.560771865
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Gases,EJ/yr,,31.31376412900001,35.362192323,42.114655495,47.397619647,51.043462799,55.295605627,60.111207312,63.659959459,65.32086923,69.346414637
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Heat,EJ/yr,,0.0808569,0.10567256400000001,0.13435453,0.15370578000000001,0.15966714,0.16122433,0.15905387,0.15117881,0.14010227,0.1289107
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Hydrogen,EJ/yr,,0.0,0.167022144,0.508583,0.97078714,1.5592271320000002,2.059434071,2.625147726,3.208972418999998,3.8010454300000003,4.275444206
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Industry,EJ/yr,,52.432250823,58.54444152600001,66.887456309,75.410091382,84.166836984,94.044279453,104.710500159,115.075157659,124.049147271,132.948643463
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Liquids,EJ/yr,,74.258112785,79.056667871,87.06285800100002,96.829354819,106.493632254,118.880674514,131.909425329,144.34127716,155.96449742,165.347874126
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Solids,EJ/yr,,12.47858689,12.332755354,12.706427126,13.305594356,13.91395832,14.734807114,15.317131585,15.751282637,16.286927802,16.46388754900001
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Solids|Biomass,EJ/yr,,5.67934563,5.276654457,5.051564467,5.018136872,5.106354647,5.303734297,5.509997597000001,5.68102384,5.887560002000001,5.943638718
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Solids|Coal,EJ/yr,,6.799241260000001,7.056100897,7.654862659,8.287457483999999,8.807603673,9.431072817,9.807133988,10.070258797,10.3993678,10.520248831
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Transportation,EJ/yr,,50.412754043,54.08978925100001,59.611098075,66.800078477,73.745092098,82.780453542,93.071750689,103.425318169,113.271921227,122.963917608
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Transportation|Electricity,EJ/yr,,0.336318302,0.44063907900000004,0.6430951410000001,0.9084698560000001,1.267663919,1.738222503,2.335702324,3.06943814,3.9331162490000002,4.775438925
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Transportation|Hydrogen,EJ/yr,,0.0,0.03926352,0.196373921,0.40277801,0.6576653650000001,0.967561262,1.3251896699999999,1.7019955050000002,2.069488569,2.385629347
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Final Energy|Transportation|Liquids,EJ/yr,,49.972249405,52.452623365,55.973326943,60.882029294,65.28403824899999,71.45140139,78.49137811899999,85.39285823,91.77100212,97.866132066
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Population,million,,1008.395,1082.011,1169.743,1260.324,1356.447,1457.562,1551.11,1632.3,1694.829,1737.837
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Primary Energy,EJ/yr,,188.1345698,217.695248474,258.881334139,299.370198429,336.821463924,376.790764324,413.032458893,443.9787931769999,470.973510174,493.3650361000001
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Primary Energy|Biomass,EJ/yr,,8.497049,10.017718,12.403301,14.12585,15.455245,17.04811,17.269143,17.42754200000001,17.749548,17.504131
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Primary Energy|Coal,EJ/yr,,38.285448099999996,50.4354422,67.680747,83.332257,99.055787,118.844271,133.070145,142.702524,157.32124,165.97649
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Primary Energy|Fossil,EJ/yr,,166.24695251,188.5506943,222.3139544,256.12825,289.013185,323.9977120000001,357.382933,386.687978,412.579679,436.061772
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Primary Energy|Gas,EJ/yr,,49.600793,59.380788,79.93451,96.58173,108.65044,117.2774,122.76579,127.94307,125.47972,130.02616
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Primary Energy|Nuclear,EJ/yr,,7.451662400000001,9.2021786,11.30301503,13.797397310000001,16.31526206,18.56448506,20.77863285,21.70927179,21.58874098,20.1715897
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Primary Energy|Oil,EJ/yr,,78.36071141,78.7344641,74.6986974,76.214263,81.306958,87.876041,101.546998,116.042384,129.778719,140.059122
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity,EJ/yr,,33.836154657,44.554515533,54.638553918,65.846998743,77.136966434,86.99524968200001,96.428358772,105.269946285,111.997253308,116.698807094
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Biomass,EJ/yr,,0.49135794,0.47189955200000006,0.642319147,0.8912581820000001,1.207036584,1.546414683,1.945672637,2.290062118,2.648630658,2.8689449039999992
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,,0.49135794,0.47189955200000006,0.642319147,0.8912581820000001,1.207036584,1.546414683,1.945672637,2.290062118,2.648630658,2.8689449039999992
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Coal,EJ/yr,,11.68602823,15.110203051,17.460271047,20.148702186,23.955557066,28.290590479,33.303475873,37.331194815,42.26543424,46.16419575
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,,11.68602823,15.110203051,17.460271047,20.148702186,23.955557066,28.290590479,33.303475873,37.331194815,42.26543424,46.16419575
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Gas,EJ/yr,,7.522676637000001,9.6964773,12.237491853,15.508594348,19.406073957,21.175441781,22.515241839,25.385718856,25.993589796,27.388791039
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,,7.522676637000001,9.6964773,12.237491853,15.508594348,19.406073957,21.175441781,22.515241839,25.385718856,25.993589796,27.388791039
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Geothermal,EJ/yr,,0.13238103,0.66654324,1.01818245,1.17454263,1.249115363,1.277030865,1.288965863,1.311163826,1.32163782,1.302651913
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Hydro,EJ/yr,,4.745641,4.7678449999999994,4.8044270000000004,4.889751,5.023826000000001,5.157903,5.291969,5.426038,5.560125,5.627164
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,,5.93890629,9.924657574,12.861063709,15.318701119,16.037771864,17.180457264,17.601750043,18.154001387,19.055542194,19.6275434
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Nuclear,EJ/yr,,7.451662400000001,9.2021786,11.30301503,13.797397310000001,16.31526206,18.56448506,20.77863285,21.70927179,21.58874098,20.1715897
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Oil,EJ/yr,,0.74552316,0.14909945600000002,0.134393132,0.182345598,0.215264903,0.23786041500000002,0.28358553000000003,0.39969731900000005,0.44531544,0.47774230100000004
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Solar,EJ/yr,,0.11037097,0.6955099690000001,0.977601618,1.416719973,1.862120819,2.827660903999999,3.713962884,4.314787383000001,4.787082484,4.938075581000001
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Electricity|Wind,EJ/yr,,0.9505132900000001,3.794759365,6.060852641,7.837687516,7.902709682,7.917862495,7.306852296000002,7.102012178,7.38669689,7.759651906
GCAM 4.2,SSP5-Baseline,OECD90 and EU (and EU candidate) countries,Secondary Energy|Hydrogen,EJ/yr,,0.0,0.167022843,0.508582973,0.970786887,1.5592272249999999,2.059432851,2.6251467120000003,3.20897306,3.801038863999998,4.275442648
GCAM 4.2,SSP5-Baseline,World,Capacity|Electricity,GW,,4144.84828142649,5299.299289167821,7672.140699226129,10508.9184241351,13072.0632288981,15192.7918204403,16849.419596658,17882.0695559412,18251.6913890952,18135.8474283396
GCAM 4.2,SSP5-Baseline,World,Capacity|Electricity|Biomass,GW,,30.3345299816083,55.3265978167808,105.784040739155,178.065830201991,256.738849291286,337.258624984145,418.463007317034,488.721617714675,540.928291952055,554.808392353184
GCAM 4.2,SSP5-Baseline,World,Capacity|Electricity|Coal,GW,,1225.95827546296,1869.52940104167,2611.50032042745,3361.06631988045,3985.84055563483,4430.50910285071,4832.56007392345,4937.01084692891,4966.717068588278,4909.99814378805
GCAM 4.2,SSP5-Baseline,World,Capacity|Electricity|Gas,GW,,841.210098776002,1286.10053721144,1833.99737451643,2507.47344783739,3142.09280659405,3380.71233515665,3491.567012905881,3587.49950726154,3445.2064141933,3486.18398224252
GCAM 4.2,SSP5-Baseline,World,Capacity|Electricity|Nuclear,GW,,349.605290602627,474.900955380799,724.277361498675,1081.96033171966,1399.10122625289,1649.15753156886,1870.27007180506,2046.6007370765,2060.10830585151,1906.88343163369
GCAM 4.2,SSP5-Baseline,World,Capacity|Electricity|Oil,GW,,1085.21662861492,502.626821806824,687.4364056950792,808.683327427384,823.872333087582,970.508054088977,1103.14442418981,1287.4750290541,1476.58431867548,1593.14899999207
GCAM 4.2,SSP5-Baseline,World,Capacity|Electricity|Solar,GW,,18.7869999570383,180.023528301052,385.857949798481,817.500786921562,1464.77396162046,2306.84055944848,3010.22910151926,3343.0875880304,3496.06199659671,3367.675552451741
GCAM 4.2,SSP5-Baseline,World,Capacity|Electricity|Wind,GW,,92.8780660348868,353.613986414116,676.407405615115,1046.27403099012,1234.71889599998,1301.96920252516,1261.48559186327,1277.96925036757,1303.8435787037,1334.77888996702
GCAM 4.2,SSP5-Baseline,World,Emissions|CH4,Mt CH4/yr,,368.288816191,388.942918993,462.336882849,528.949164385,571.20241322,599.159842946,616.538411228,617.837124449,613.510528017,600.3135435998
GCAM 4.2,SSP5-Baseline,World,Emissions|CH4|Energy,Mt CH4/yr,,134.801788082,139.376810444,186.589902702,228.677247624,248.043449857,261.068746328,269.000522716,264.320946204,262.755275664,259.133835314
GCAM 4.2,SSP5-Baseline,World,Emissions|CO2,Mt CO2/yr,,35775.4316773501,41203.4752961939,55142.2535148338,71328.4320927897,83251.4566899483,93757.0952892426,101112.301896682,104283.175706445,105347.45051861,104118.622948827
GCAM 4.2,SSP5-Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,3128.45158566967,-1096.694539886,-1903.852079382,-835.203237975333,-1074.49649736,-872.934637861,-957.584680620333,-959.948360565333,-1355.83554917067,-1742.54701475067
GCAM 4.2,SSP5-Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,32646.9800916804,42300.1698360799,57046.1055942158,72163.635330765,84325.9531873083,94630.0299271036,102069.886577303,105243.12406701,106703.28606778,105861.169963578
GCAM 4.2,SSP5-Baseline,World,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,,11668.8311449343,16276.6693139123,22011.488391431,27651.363554463,32114.32907209999,34790.27072928,36914.88568581,36928.4891960967,36167.0833033767,35379.03790861
GCAM 4.2,SSP5-Baseline,World,Final Energy,EJ/yr,,393.85145173,485.283245022,618.814300951,768.0670475530002,895.2566555589999,1005.243436398,1094.905357894,1154.371029486,1184.269878658,1192.194963733
GCAM 4.2,SSP5-Baseline,World,Final Energy|Electricity,EJ/yr,,65.715268116,98.008006286,140.933736292,192.319012389,239.243429332,273.261542894,299.932765554,316.947100229,321.438490312,319.218779436
GCAM 4.2,SSP5-Baseline,World,Final Energy|Gases,EJ/yr,,63.538011354,79.292986329,103.622181523,126.059198452,141.802448758,155.482569012,168.645713443,177.2326511,180.079927936,187.769911749
GCAM 4.2,SSP5-Baseline,World,Final Energy|Heat,EJ/yr,,9.7270965,10.837821964,12.23180413,12.73909448,12.35455884,11.65647763,10.65493357,9.52537456,8.40442444,7.23875911
GCAM 4.2,SSP5-Baseline,World,Final Energy|Hydrogen,EJ/yr,,0.0,0.34529752,1.14027737,2.47289059,4.364893606,5.893613577000001,7.447255362999999,8.894622978,10.24817921,11.088657648
GCAM 4.2,SSP5-Baseline,World,Final Energy|Industry,EJ/yr,,174.628985141,220.040618854,275.444772347,329.720881676,370.243524621,399.093828768,420.145306074,432.743443255,436.401096293,436.055359199
GCAM 4.2,SSP5-Baseline,World,Final Energy|Liquids,EJ/yr,,157.829035586,194.808609809,253.589688467,322.702412583,385.785087744,449.575427132,504.526732049,545.547757484,575.282246493,586.378096221
GCAM 4.2,SSP5-Baseline,World,Final Energy|Solids,EJ/yr,,97.042040174,101.990523114,107.296613169,111.774439059,111.706237279,109.373806153,103.697957915,96.223523135,88.816610267,80.500759569
GCAM 4.2,SSP5-Baseline,World,Final Energy|Solids|Biomass,EJ/yr,,47.07149658100001,41.236740537,37.477754157,35.922920406,35.270950696,34.099125174,32.613210138,30.62965832,28.650817399,26.184520195
GCAM 4.2,SSP5-Baseline,World,Final Energy|Solids|Coal,EJ/yr,,49.970543593,60.753782577,69.818859012,75.851518653,76.435286583,75.274680979,71.084747777,65.593864815,60.165792868,54.316239374
GCAM 4.2,SSP5-Baseline,World,Final Energy|Transportation,EJ/yr,,98.448061901,119.577430747,154.768207965,199.165091759,241.617560309,286.891261889,331.311111654,369.826913416,401.515245376,425.763901013
GCAM 4.2,SSP5-Baseline,World,Final Energy|Transportation|Electricity,EJ/yr,,0.881554405999999,1.316818779,1.971702665,2.801211151,3.7626039440000003,4.854987233,6.130763181,7.593927367999999,9.268514851,10.823560437
GCAM 4.2,SSP5-Baseline,World,Final Energy|Transportation|Hydrogen,EJ/yr,,0.0,0.061648216000000006,0.345562474,0.804507434,1.449583235,2.248617204,3.134077911,4.03380535,4.884282245,5.530531365
GCAM 4.2,SSP5-Baseline,World,Final Energy|Transportation|Liquids,EJ/yr,,96.434289189,114.790221152,144.184466748,180.067868771,212.168719748,246.169840479,278.663593306,305.436048945,326.268050484,340.007416165
GCAM 4.2,SSP5-Baseline,World,GDP|PPP,billion US$2010/yr,,73630.72577,111942.5654,182599.0483,283774.4396,396654.523,519951.0284,656844.6177,801775.7726,956057.3089,1115597.276
GCAM 4.2,SSP5-Baseline,World,Population,million,,6895.882,7553.728,8056.041999999998,8406.413,8584.224,8597.035,8466.894,8211.485,7843.621999999998,7388.514
GCAM 4.2,SSP5-Baseline,World,Primary Energy,EJ/yr,,508.622863442,651.793078486,874.050175411,1108.116969225,1298.98898739,1455.202360648,1567.939707732,1625.878014675,1645.494379636,1636.900274209
GCAM 4.2,SSP5-Baseline,World,Primary Energy|Biomass,EJ/yr,,51.530069752,55.364190147,63.731812551,72.512101234,79.39544585,84.704905352,85.057020875,83.804756439,81.881257276,77.429047616
GCAM 4.2,SSP5-Baseline,World,Primary Energy|Coal,EJ/yr,,143.25977845,206.1751012,302.970155,393.353728,460.851123,519.237111,547.474935,543.008194,539.4213599999998,518.3692599999998
GCAM 4.2,SSP5-Baseline,World,Primary Energy|Fossil,EJ/yr,,433.18341434,561.8527422000002,760.2031325,964.381781,1129.070134,1263.018481,1362.787642,1412.07183,1429.722202,1429.696218
GCAM 4.2,SSP5-Baseline,World,Primary Energy|Gas,EJ/yr,,113.8447956,159.059281,243.289912,323.0866,379.1933,409.35804,423.16405,424.4018,402.21494,403.52942
GCAM 4.2,SSP5-Baseline,World,Primary Energy|Nuclear,EJ/yr,,9.9226372,13.478828876,20.556729785,30.708630919,39.709850644,46.807048724,53.08275328600001,58.08744076,58.47081798,54.12192831
GCAM 4.2,SSP5-Baseline,World,Primary Energy|Oil,EJ/yr,,176.07884029,196.61836,213.9430655,247.941453,289.025711,334.42333,392.148657,444.6618360000001,488.085902,507.797538
GCAM 4.2,SSP5-Baseline,World,Secondary Energy|Electricity,EJ/yr,,78.38901522081,115.909520182,165.938801226,225.57157541,279.185502816,316.89921659,345.894909443,364.125656201,367.73809221,363.8658654819999
GCAM 4.2,SSP5-Baseline,World,Secondary Energy|Electricity|Biomass,EJ/yr,,0.7892471820000001,1.413615936,2.682367807,4.501028778999999,6.481620554,8.510522062,10.557319519,12.329859949,13.646971692,13.997149969
